Date,Location,MinTemp,MaxTemp,AvgTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Windspeed,Humidity9am,Humidity3pm,Humidity,Pressure9am,Pressure3pm,Pressure,Temp9am,Temp3pm
8/07/2015,Albury,0.1,14.8,7.45,0,E,13,ESE,SE,6,6,6,86,55,70.5,1028.9,1026.8,1027.85,4.5,14.1
9/07/2015,Albury,-0.5,13.2,6.35,0,SE,17,SSE,NNE,0,11,5.5,92,61,76.5,1030.1,1025.3,1027.7,3.3,12.6
10/07/2015,Albury,3.3,14.2,8.75,1.8,NE,24,SE,N,6,13,9.5,94,69,81.5,1020.4,1017.2,1018.8,9,13
11/07/2015,Albury,8,13.9,10.95,2.4,NNE,43,SSW,W,13,19,16,85,80,82.5,1012,1005.2,1008.6,11.2,12.5
12/07/2015,Albury,5.1,11.3,8.2,5.4,W,30,SSE,W,6,17,11.5,95,81,88,1005.9,1004.3,1005.1,5.9,8.6
13/07/2015,Albury,5.9,13.7,9.8,2.8,W,50,W,NW,24,30,27,78,64,71,1008.2,1009.1,1008.65,11.3,11.8
14/07/2015,Albury,5,9.1,7.05,0,W,33,W,SSE,11,17,14,78,63,70.5,1014.9,1014.1,1014.5,6.5,7.6
15/07/2015,Albury,4.4,6.8,5.6,10,NE,30,E,WSW,13,11,12,96,93,94.5,1016.6,1017.1,1016.85,4.7,6.4
16/07/2015,Albury,2.9,11.9,7.4,4.4,SW,19,ESE,WSW,6,11,8.5,90,67,78.5,1020.1,1017.3,1018.7,5.8,10.5
17/07/2015,Albury,-1.4,11.5,5.05,0.2,W,31,WNW,SSE,6,20,13,88,66,77,1019.1,1019.3,1019.2,3.6,10.4
18/07/2015,Albury,-1.6,12.4,5.4,0,NNW,52,SE,SE,0,7,3.5,90,46,68,1029.5,1028.9,1029.2,2.9,11.8
19/07/2015,Albury,-1.5,13,5.75,0,SE,13,NNE,E,4,9,6.5,83,52,67.5,1034.7,1032.1,1033.4,3,12.4
20/07/2015,Albury,-1.6,13.7,6.05,0,E,15,SW,NE,0,7,3.5,93,58,75.5,1035.3,1031.5,1033.4,2.6,13.5
21/07/2015,Albury,-0.3,15.9,7.8,0,NNE,28,W,N,0,19,9.5,95,56,75.5,1032.4,1026.3,1029.35,4.6,15.2
22/07/2015,Albury,4.5,13.5,9,3,NNE,48,NNW,ENE,20,19,19.5,89,83,86,1023.2,1022.5,1022.85,10.4,12.1
23/07/2015,Albury,7.5,16.9,12.2,2.8,ENE,13,NE,N,2,2,2,95,58,76.5,1027.1,1023.4,1025.25,9.2,16.7
24/07/2015,Albury,2.2,12.8,7.5,0.2,NNW,39,S,NNW,0,13,6.5,94,88,91,1018.1,1012.9,1015.5,6.5,12
25/07/2015,Albury,6.5,13.6,10.05,5.8,NW,35,ESE,W,17,24,20.5,82,55,68.5,1019,1017.1,1018.05,9.2,12.8
26/07/2015,Albury,8.2,11.8,10,3,W,54,SE,WNW,17,33,25,87,55,71,1016.5,1017.1,1016.8,8.6,11
27/07/2015,Albury,0.7,9.5,5.1,0,WNW,26,E,WSW,11,15,13,87,70,78.5,1029.1,1029.3,1029.2,3.3,9.2
28/07/2015,Albury,1.4,13.8,7.6,0,WNW,26,E,ENE,0,13,6.5,86,67,76.5,1036,1033.5,1034.75,6.3,12.5
29/07/2015,Albury,1,12.2,6.6,0,E,17,W,NNW,9,2,5.5,99,73,86,1035.6,1031.2,1033.4,4.5,11.2
30/07/2015,Albury,3.3,12.5,7.9,0,NNW,30,S,N,6,19,12.5,90,64,77,1026,1021.1,1023.55,7.1,11.9
31/07/2015,Albury,7.2,13.8,10.5,0.2,N,22,SSE,WSW,0,11,5.5,78,55,66.5,1021.4,1019.8,1020.6,9.7,13.6
1/08/2015,Albury,3.8,10.3,7.05,1.2,NW,17,SE,WSW,9,0,4.5,99,98,98.5,1015.4,1014.8,1015.1,8.8,10.2
2/08/2015,Albury,7.2,11.9,9.55,27.2,WNW,35,SE,WNW,13,20,16.5,99,60,79.5,1013.4,1014.6,1014,8.7,11.2
3/08/2015,Albury,7.5,11.7,9.6,2.6,WSW,52,E,W,26,26,26,85,51,68,1017.7,1018.6,1018.15,8.3,11
4/08/2015,Albury,-2.4,8.6,3.1,1.4,W,30,WSW,WNW,6,19,12.5,85,55,70,1025.1,1021.9,1023.5,2.5,7.7
5/08/2015,Albury,2.2,11.5,6.85,4.2,W,46,SSE,W,24,22,23,94,71,82.5,1014.2,1012.2,1013.2,7.2,10.9
6/08/2015,Albury,2,10.9,6.45,1.4,SW,20,SSE,WNW,13,13,13,87,73,80,1019.9,1020.6,1020.25,5.2,10.2
7/08/2015,Albury,5,12.6,8.8,1.4,WNW,52,W,E,9,9,9,100,67,83.5,1025.6,1023.7,1024.65,7.6,12.1
8/08/2015,Albury,1.3,14,7.65,0,NNW,44,SE,NNW,2,9,5.5,99,64,81.5,1026.2,1023.3,1024.75,5.1,13.3
9/08/2015,Albury,0.8,11,5.9,0,ENE,13,E,NNW,4,9,6.5,100,74,87,1024.3,1019.8,1022.05,4.9,10.8
10/08/2015,Albury,3.8,15.1,9.45,0,NNE,31,E,ENE,9,19,14,99,58,78.5,1016.4,1011.6,1014,7.3,14.3
11/08/2015,Albury,3,14.2,8.6,1.8,NNW,30,NNW,W,6,15,10.5,99,53,76,1015.1,1011.9,1013.5,7.5,14
12/08/2015,Albury,1.8,9,5.4,0,N,28,SSE,NE,6,9,7.5,86,86,86,1003.9,1005,1004.45,7.7,7.3
13/08/2015,Albury,1.7,12.3,7,5.4,WSW,33,ESE,S,15,15,15,90,78,84,1019.2,1020.1,1019.65,7.5,11
14/08/2015,Albury,4.2,12.8,8.5,0,ENE,13,E,WNW,6,7,6.5,93,75,84,1027.2,1026.6,1026.9,8.6,12.5
15/08/2015,Albury,2.1,17,9.55,0,E,17,SE,WNW,2,4,3,100,52,76,1032,1029.4,1030.7,6.1,14.7
16/08/2015,Albury,1.7,15.9,8.8,0.2,W,30,NE,W,6,19,12.5,100,55,77.5,1028.5,1023.8,1026.15,5.5,14.6
17/08/2015,Albury,5.5,14.2,9.85,0,WSW,43,SSE,SSW,17,19,18,82,64,73,1018.3,1015.8,1017.05,9.8,13.4
18/08/2015,Albury,-0.9,12.7,5.9,0,SW,17,SSE,NNE,0,7,3.5,79,45,62,1023,1021.9,1022.45,5.3,12.4
19/08/2015,Albury,-0.1,13,6.45,0,NE,19,S,NE,0,9,4.5,94,51,72.5,1027.8,1025.3,1026.55,3.8,12
20/08/2015,Albury,0.4,16.8,8.6,0.2,ESE,19,ENE,NNW,0,9,4.5,78,54,66,1028.6,1025,1026.8,7.1,16.2
21/08/2015,Albury,2,16.4,9.2,0,NNE,37,SE,NNE,7,11,9,81,59,70,1024.2,1020.1,1022.15,9.6,16
22/08/2015,Albury,7.9,20.7,14.3,1.4,N,24,S,SE,2,11,6.5,92,52,72,1017.8,1016,1016.9,12.9,19.9
23/08/2015,Albury,8.9,17.7,13.3,0.8,ENE,15,S,S,2,9,5.5,89,59,74,1020.3,1018.6,1019.45,11.3,16.9
24/08/2015,Albury,7.5,13.5,10.5,0,SSE,35,SE,SSW,13,19,16,76,78,77,1018.6,1015.7,1017.15,11.9,12.2
25/08/2015,Albury,8.8,11.7,10.25,15.2,SSE,35,ESE,W,9,11,10,87,91,89,1020.7,1022.3,1021.5,10.1,9.7
26/08/2015,Albury,5.8,15,10.4,15.2,S,19,SE,W,7,9,8,65,60,62.5,1025.5,1022.2,1023.85,11.7,14.8
27/08/2015,Albury,9.8,15.8,12.8,10.6,W,44,SSE,WSW,11,31,21,94,73,83.5,1020.7,1017.9,1019.3,10.7,12.3
28/08/2015,Albury,4.2,16.2,10.2,0,WNW,24,SE,WSW,0,15,7.5,99,55,77,1023.4,1021.5,1022.45,7.7,16.1
29/08/2015,Albury,1.2,13.7,7.45,0,W,30,S,NW,6,17,11.5,99,46,72.5,1025,1022.1,1023.55,5.1,13.6
30/08/2015,Albury,1.5,15.5,8.5,0.2,W,19,SSE,WNW,0,9,4.5,79,49,64,1023.2,1020.1,1021.65,8.8,15
31/08/2015,Albury,2.2,15,8.6,0,W,24,E,E,0,15,7.5,72,53,62.5,1020.1,1016.8,1018.45,8.3,14.8
1/09/2015,Albury,1.1,14.9,8,0,NNW,24,E,S,7,9,8,99,50,74.5,1018.2,1015.6,1016.9,5.3,14.2
2/09/2015,Albury,1.9,17.6,9.75,0,ENE,31,SSE,WNW,7,17,12,87,53,70,1016.5,1009,1012.75,7.6,16.7
3/09/2015,Albury,7.5,17.9,12.7,23,SW,35,SE,W,2,22,12,96,45,70.5,1009.1,1011.7,1010.4,10.3,17
4/09/2015,Albury,3.4,17.5,10.45,1.2,WNW,24,SE,N,6,13,9.5,82,57,69.5,1023.3,1021,1022.15,9.8,15.5
5/09/2015,Albury,3.2,17.6,10.4,0,WNW,22,ESE,WNW,6,11,8.5,99,59,79,1024.3,1020.7,1022.5,7.2,17.5
6/09/2015,Albury,5.2,16.4,10.8,0,N,33,W,W,6,22,14,90,58,74,1022.8,1018.7,1020.75,8.7,16
7/09/2015,Albury,8.2,13.6,10.9,1.6,WSW,50,SE,WSW,15,28,21.5,76,53,64.5,1019.6,1018,1018.8,9.9,12.7
8/09/2015,Albury,6.1,14.9,10.5,1,WSW,43,ENE,E,11,20,15.5,94,63,78.5,1020.8,1018.6,1019.7,7.9,14.1
9/09/2015,Albury,0.7,17.5,9.1,0.2,W,41,ESE,NNW,6,26,16,80,50,65,1026.6,1024.4,1025.5,7.1,16.8
10/09/2015,Albury,4.9,19,11.95,0.2,ESE,28,SE,W,7,7,7,69,43,56,1031.7,1029.5,1030.6,10.8,17.2
11/09/2015,Albury,3.9,19.4,11.65,0,NNE,30,SE,NE,7,19,13,79,52,65.5,1031.9,1027.7,1029.8,11,19.1
12/09/2015,Albury,6,21.1,13.55,0,W,20,ENE,N,4,11,7.5,81,52,66.5,1029.2,1025.9,1027.55,12.1,20.4
13/09/2015,Albury,6.6,23.2,14.9,0,NE,20,NNW,W,7,9,8,79,45,62,1028.1,1024.3,1026.2,15.2,22.9
14/09/2015,Albury,7.3,24.1,15.7,0,NNE,33,SE,WNW,7,20,13.5,75,49,62,1023.8,1018.5,1021.15,14.6,23.6
15/09/2015,Albury,13.3,18,15.65,0,W,54,SE,WSW,28,28,28,73,49,61,1013.9,1015.3,1014.6,14.8,17.2
16/09/2015,Albury,2.5,16.7,9.6,0,WNW,35,NE,SSE,2,17,9.5,79,50,64.5,1019.1,1016.8,1017.95,10.3,16.1
17/09/2015,Albury,3.7,17.9,10.8,0,WSW,35,W,NNE,4,24,14,77,45,61,1021.2,1020.5,1020.85,10.9,17.5
18/09/2015,Albury,3.6,19.2,11.4,0,SE,24,W,NE,9,9,9,67,44,55.5,1027.3,1025,1026.15,12.9,18.4
19/09/2015,Albury,6.1,20.4,13.25,0,NE,24,S,NW,7,11,9,70,42,56,1026.8,1022.5,1024.65,13.7,19.2
20/09/2015,Albury,5.6,21.5,13.55,0,ENE,22,SE,SW,7,11,9,74,52,63,1023.9,1019.7,1021.8,13.5,20.4
21/09/2015,Albury,6.4,20.9,13.65,0,W,35,ESE,ESE,0,17,8.5,82,50,66,1019,1014.9,1016.95,12.6,20.5
22/09/2015,Albury,6.2,16.3,11.25,0.2,SW,41,SE,ESE,20,20,20,68,36,52,1021.8,1022,1021.9,10.7,15.3
23/09/2015,Albury,-0.2,14.9,7.35,0,SE,43,E,SE,6,11,8.5,55,38,46.5,1031.7,1028.9,1030.3,9.3,14.6
24/09/2015,Albury,1.7,16.9,9.3,0,SE,39,SSE,W,9,20,14.5,58,44,51,1031.8,1027.7,1029.75,9.6,16.4
25/09/2015,Albury,2.9,19,10.95,0,SE,33,SE,W,2,17,9.5,60,39,49.5,1032.4,1028.3,1030.35,12.3,18.6
26/09/2015,Albury,4.5,20.1,12.3,0,SE,22,SE,NNW,17,9,13,59,45,52,1030.9,1025.9,1028.4,13.7,19.3
27/09/2015,Albury,4.3,21.3,12.8,0,W,28,ENE,W,6,15,10.5,71,50,60.5,1025.4,1020.8,1023.1,13.5,20.7
28/09/2015,Albury,4.8,22.6,13.7,0,NNW,37,SSE,NE,7,15,11,75,37,56,1020.8,1016.5,1018.65,13.2,22.1
29/09/2015,Albury,6.8,20.1,13.45,0,WNW,37,SE,W,11,20,15.5,54,48,51,1017.7,1016.4,1017.05,15.8,19.7
30/09/2015,Albury,3.1,19.7,11.4,0,E,20,SE,SW,7,9,8,64,32,48,1022.8,1020.4,1021.6,12.2,19
1/10/2015,Albury,3.7,21.1,12.4,0,WNW,30,NE,NW,2,13,7.5,65,38,51.5,1028,1026.6,1027.3,13.2,20.5
2/10/2015,Albury,4.8,24.6,14.7,0,SSW,20,W,NNW,6,9,7.5,65,37,51,1034.4,1030.5,1032.45,14.9,24.5
3/10/2015,Albury,6.9,27.1,17,0,ESE,26,NE,NNE,6,11,8.5,71,35,53,1032.4,1026.1,1029.25,16.3,26.6
4/10/2015,Albury,9.6,29.4,19.5,0,NW,26,WSW,NNW,4,17,10.5,76,25,50.5,1024.8,1022.1,1023.45,15.4,29
5/10/2015,Albury,10.1,31,20.55,0,N,26,SE,SE,0,13,6.5,70,28,49,1024.5,1021.4,1022.95,16.3,30.3
6/10/2015,Albury,10,34.1,22.05,0,NNW,48,W,SSE,7,31,19,73,14,43.5,1020.4,1016.5,1018.45,17.4,33.4
7/10/2015,Albury,12,24.3,18.15,0,SSE,30,SSE,SSE,4,17,10.5,63,32,47.5,1027.6,1028.4,1028,14.6,23.3
8/10/2015,Albury,10.2,23.1,16.65,0,E,17,E,WNW,7,11,9,66,53,59.5,1035.2,1032.2,1033.7,14.8,20.6
9/10/2015,Albury,10.3,27.8,19.05,0,SSE,22,E,NNE,4,9,6.5,75,48,61.5,1032.8,1028.1,1030.45,15.5,26.1
10/10/2015,Albury,13.2,29.7,21.45,0,N,35,SSE,W,11,15,13,63,37,50,1027.7,1024.4,1026.05,19,28
11/10/2015,Albury,15.4,22.1,18.75,0.4,SE,37,SW,SE,7,11,9,85,76,80.5,1022.2,1019.2,1020.7,16.9,20
12/10/2015,Albury,10.7,24.4,17.55,1.8,WNW,37,WSW,ESE,6,15,10.5,80,42,61,1016,1014,1015,16.4,24
13/10/2015,Albury,8.7,24.2,16.45,0,NE,39,SSE,NNE,19,13,16,60,45,52.5,1022,1020,1021,16,22.9
14/10/2015,Albury,10,27.1,18.55,0.4,NNE,22,WNW,S,7,11,9,74,44,59,1025,1021.8,1023.4,16.7,26.4
15/10/2015,Albury,10.5,32.4,21.45,0,NNW,39,E,W,7,11,9,72,32,52,1023.6,1018.8,1021.2,19.1,31.1
16/10/2015,Albury,13.1,29.6,21.35,0,SSE,22,SE,SE,2,15,8.5,79,52,65.5,1021.2,1019.2,1020.2,18.2,25.8
17/10/2015,Albury,16,29,22.5,0,WSW,33,SE,SSE,6,20,13,82,46,64,1023,1022.8,1022.9,19.1,25.3
18/10/2015,Albury,8.6,27.5,18.05,0,NW,22,WSW,NNW,6,11,8.5,64,40,52,1026.9,1024.1,1025.5,15.8,26.2
19/10/2015,Albury,8.3,29.2,18.75,0,SSE,22,NW,N,4,13,8.5,63,44,53.5,1024.5,1019.9,1022.2,16,27.9
20/10/2015,Albury,11.3,31.8,21.55,0,NW,54,NE,ESE,2,7,4.5,64,31,47.5,1019.4,1013.7,1016.55,18.7,30.3
21/10/2015,Albury,16.6,24.7,20.65,1.6,NNW,43,WNW,NE,7,26,16.5,80,66,73,1012.3,1011,1011.65,20.8,22.2
22/10/2015,Albury,13.3,25.2,19.25,0.8,ESE,33,W,ESE,17,17,17,66,44,55,1014.2,1013.2,1013.7,18.5,24.4
23/10/2015,Albury,14.1,24.6,19.35,0.2,N,33,SE,N,13,9,11,59,41,50,1020.8,1018.5,1019.65,16.9,22.5
24/10/2015,Albury,10.3,26.6,18.45,0,W,30,ESE,W,7,9,8,69,34,51.5,1021.9,1018.6,1020.25,17.2,24.5
25/10/2015,Albury,10,30.5,20.25,0,ENE,28,NNW,SE,7,6,6.5,67,20,43.5,1020.1,1015.4,1017.75,17.7,29.7
26/10/2015,Albury,17.4,25.9,21.65,0,SE,48,SE,SSW,19,22,20.5,55,41,48,1014.7,1014.2,1014.45,19.9,24.9
27/10/2015,Albury,13.6,25.3,19.45,0,SE,48,NE,SSE,26,17,21.5,41,30,35.5,1024.1,1021.9,1023,15.8,23.8
28/10/2015,Albury,6.2,25.5,15.85,0,NE,19,SE,E,6,11,8.5,54,29,41.5,1025,1019.5,1022.25,14.8,23.6
29/10/2015,Albury,9.3,27.9,18.6,0,SE,22,SE,NE,9,15,12,55,22,38.5,1021.7,1018.7,1020.2,18.5,27.2
30/10/2015,Albury,9.7,28.1,18.9,0,ENE,28,N,NE,9,17,13,59,36,47.5,1020.6,1016.7,1018.65,17.8,27.2
31/10/2015,Albury,17.1,21.7,19.4,5.4,ENE,28,W,W,15,19,17,90,77,83.5,1017.3,1015.1,1016.2,18.2,19.2
1/11/2015,Albury,15,27.3,21.15,15.2,WSW,57,SE,NW,13,19,16,90,50,70,1014,1006.6,1010.3,17.7,26
2/11/2015,Albury,15.9,27.1,21.5,22.8,WNW,44,SSE,NNE,11,24,17.5,82,43,62.5,1010.9,1009.7,1010.3,19.2,25.1
3/11/2015,Albury,12.3,26.8,19.55,0.2,WSW,41,NE,NNE,13,15,14,65,35,50,1015.6,1014.1,1014.85,18.2,26.1
4/11/2015,Albury,14.7,28.7,21.7,0,N,35,NE,W,15,22,18.5,63,47,55,1015,1011.4,1013.2,20.9,27.2
5/11/2015,Albury,16.6,21.6,19.1,6.6,NE,39,N,WSW,19,17,18,76,83,79.5,1008.8,1006,1007.4,19.2,20.6
6/11/2015,Albury,15.2,25.1,20.15,4.2,WSW,39,SE,SSW,6,17,11.5,90,59,74.5,1008.7,1006.9,1007.8,18.2,24.4
7/11/2015,Albury,12.1,23.4,17.75,1.8,W,37,SSE,SE,19,20,19.5,64,43,53.5,1013.9,1013.3,1013.6,15.6,22.2
8/11/2015,Albury,9.2,25.7,17.45,0,W,22,NNE,WNW,11,7,9,60,32,46,1020.9,1018.3,1019.6,15.2,24.3
9/11/2015,Albury,12,29.6,20.8,0,W,30,SSE,NNE,6,11,8.5,65,37,51,1021.1,1015.7,1018.4,19,27.4
10/11/2015,Albury,15.8,32.3,24.05,0,W,39,E,NW,7,17,12,68,31,49.5,1015.4,1012.4,1013.9,22.4,31.4
11/11/2015,Albury,17.8,28.3,23.05,0,NNE,31,SSE,SW,6,20,13,64,46,55,1017.5,1015.7,1016.6,21.8,26.6
12/11/2015,Albury,17.9,28.2,23.05,10.6,S,50,ESE,SSW,7,22,14.5,78,49,63.5,1016.7,1012,1014.35,20.7,26.3
13/11/2015,Albury,15.9,27.5,21.7,4.8,SW,35,SE,E,7,24,15.5,95,33,64,1012.8,1009.9,1011.35,19,26.4
14/11/2015,Albury,13.8,26.2,20,0,SE,39,SE,SW,17,13,15,54,39,46.5,1013.9,1011.1,1012.5,17.8,24.3
15/11/2015,Albury,12.4,25.9,19.15,0,SE,31,SSE,WSW,22,20,21,48,33,40.5,1018.3,1015.9,1017.1,17.4,23.6
16/11/2015,Albury,11.6,26.7,19.15,0,SW,24,SE,W,7,11,9,59,36,47.5,1019.8,1016.4,1018.1,18.4,25.5
17/11/2015,Albury,12.3,31,21.65,0,NNE,35,SSE,WNW,9,7,8,67,25,46,1018.4,1013.2,1015.8,18.8,29.6
18/11/2015,Albury,13.3,33.5,23.4,0,SW,41,E,SW,7,20,13.5,56,21,38.5,1013,1011,1012,22.3,32.3
19/11/2015,Albury,18.1,37.2,27.65,0,W,44,ESE,SE,4,13,8.5,47,25,36,1013.7,1011.2,1012.45,24.2,36.4
20/11/2015,Albury,17.8,34.3,26.05,0,SW,56,SE,WNW,6,24,15,46,28,37,1009.4,1006.7,1008.05,27.3,32.9
21/11/2015,Albury,12.4,26.6,19.5,0,WSW,33,ESE,W,13,9,11,53,30,41.5,1017.9,1016.1,1017,17.2,24.9
22/11/2015,Albury,9.6,28.3,18.95,0,NNE,30,SE,SSW,13,11,12,58,31,44.5,1017.7,1013.1,1015.4,19.1,27.2
23/11/2015,Albury,9.9,26.7,18.3,0,W,41,NE,NNW,9,20,14.5,54,27,40.5,1013.6,1012.5,1013.05,18.3,25.7
24/11/2015,Albury,10.2,28.7,19.45,0,NW,35,S,W,0,13,6.5,51,25,38,1017.2,1012.7,1014.95,19.1,27.3
25/11/2015,Albury,10,33.8,21.9,0,N,52,SSE,WSW,7,31,19,56,13,34.5,1011.6,1003.8,1007.7,19.3,32.5
26/11/2015,Albury,17.9,21.3,19.6,0,W,63,NNE,NNW,37,28,32.5,48,24,36,1004,1008.2,1006.1,18.7,19.9
27/11/2015,Albury,5.7,21.8,13.75,0,WSW,37,SE,W,7,17,12,43,28,35.5,1017.7,1015.6,1016.65,12.8,20.4
28/11/2015,Albury,8.1,28.3,18.2,0,W,30,ESE,NNW,9,7,8,57,25,41,1017.3,1012.7,1015,16.5,26.7
29/11/2015,Albury,12.2,27,19.6,0,W,37,NNW,W,6,19,12.5,52,27,39.5,1013.2,1010.2,1011.7,20.3,25.6
30/11/2015,Albury,10,31.6,20.8,0,W,31,SE,W,7,13,10,61,21,41,1011.9,1007.9,1009.9,18,29.6
1/12/2015,Albury,17.7,30.1,23.9,0,WNW,43,SSE,SW,15,26,20.5,45,28,36.5,1007,1006.6,1006.8,24.1,27.3
2/12/2015,Albury,9.9,22.5,16.2,0.2,WSW,48,SSE,NNE,13,19,16,46,23,34.5,1018.7,1019,1018.85,14.7,21.4
3/12/2015,Albury,9.6,29.3,19.45,0,SSW,24,SSE,SSE,13,9,11,43,24,33.5,1026.1,1022.4,1024.25,17.7,27
4/12/2015,Albury,13.4,32,22.7,0,NNW,24,SE,S,7,11,9,46,25,35.5,1024.4,1020,1022.2,21.6,30.2
5/12/2015,Albury,14.4,34.1,24.25,0,SE,26,SE,SE,7,9,8,50,18,34,1021,1016.9,1018.95,23.5,33.3
6/12/2015,Albury,17.9,36.5,27.2,0,SW,33,ESE,N,7,17,12,45,16,30.5,1018.1,1014,1016.05,25.5,34.5
7/12/2015,Albury,21.6,33.6,27.6,0,E,31,SE,W,7,13,10,55,35,45,1016.3,1013.5,1014.9,23.3,30.5
8/12/2015,Albury,21.1,30.7,25.9,0.8,N,52,SSE,W,11,24,17.5,81,58,69.5,1014.5,1011.4,1012.95,21.4,26.7
9/12/2015,Albury,19.7,30.7,25.2,10.2,WNW,35,NNE,W,15,19,17,56,25,40.5,1014.3,1012.6,1013.45,23.2,29.6
10/12/2015,Albury,14.2,31.5,22.85,0,W,46,SSE,WSW,4,31,17.5,54,21,37.5,1013.9,1010.4,1012.15,22.5,29.9
11/12/2015,Albury,15.3,27,21.15,0,W,57,E,SE,20,33,26.5,48,22,35,1008.7,1006.4,1007.55,20.7,25.9
12/12/2015,Albury,8.9,24.6,16.75,0,SW,31,SW,SSW,15,15,15,48,25,36.5,1016.5,1014.3,1015.4,14.1,22.8
13/12/2015,Albury,9.4,27.9,18.65,0,WSW,26,SE,ESE,6,11,8.5,57,22,39.5,1017.4,1014.4,1015.9,17.9,26.1
14/12/2015,Albury,11.3,34.8,23.05,0,ESE,43,SE,SSE,6,9,7.5,43,12,27.5,1015.4,1011.7,1013.55,20.6,32.8
15/12/2015,Albury,15.6,33.2,24.4,0,WNW,24,S,SSE,6,11,8.5,47,19,33,1013.4,1012.4,1012.9,20.5,30.8
16/12/2015,Albury,15.5,34.3,24.9,0,SE,30,SSE,W,22,15,18.5,39,17,28,1014,1011.2,1012.6,24,33.4
17/12/2015,Albury,16.7,34.1,25.4,0,ENE,28,NE,NW,19,15,17,39,24,31.5,1016.4,1013,1014.7,24.8,32.8
18/12/2015,Albury,16.5,37.1,26.8,0,SSE,26,E,NW,9,9,9,46,19,32.5,1015.6,1011.5,1013.55,26.1,35.4
19/12/2015,Albury,20.8,40,30.4,0,WNW,35,SE,NW,6,11,8.5,50,17,33.5,1013.5,1008.7,1011.1,26.7,38.8
20/12/2015,Albury,19.7,41.5,30.6,0,NNW,63,SE,SW,28,41,34.5,18,13,15.5,1008.3,1002.3,1005.3,33.7,39.5
21/12/2015,Albury,18,25.3,21.65,10,WNW,33,SE,NW,13,9,11,68,40,54,1015.9,1017.1,1016.5,19.5,24.1
22/12/2015,Albury,17,30.3,23.65,0,N,43,SSE,ESE,17,11,14,53,36,44.5,1020.6,1016.8,1018.7,21.2,28.1
23/12/2015,Albury,17.7,30,23.85,0,ESE,44,NW,NE,7,6,6.5,54,35,44.5,1018.6,1014.6,1016.6,22.2,28.3
24/12/2015,Albury,15.3,31.6,23.45,0,N,28,SSE,WNW,15,13,14,51,26,38.5,1017.9,1013.7,1015.8,22.3,29.5
25/12/2015,Albury,17.7,32,24.85,0,NE,37,WSW,ESE,24,13,18.5,40,20,30,1015.7,1008.9,1012.3,22.6,30.2
26/12/2015,Albury,18.8,23.1,20.95,3.2,W,52,W,WSW,20,24,22,89,71,80,1004.4,1005.1,1004.75,19.2,19.8
27/12/2015,Albury,10.2,25,17.6,9.8,SSE,35,SSE,W,19,13,16,47,30,38.5,1018.7,1018.7,1018.7,16.6,22.7
28/12/2015,Albury,12.8,28.2,20.5,0,S,30,ESE,NW,9,13,11,49,29,39,1023.9,1021,1022.45,17.9,26.5
29/12/2015,Albury,13.2,32.3,22.75,0,SSW,31,S,SSW,7,11,9,47,28,37.5,1022.2,1018.3,1020.25,21.3,29.8
30/12/2015,Albury,15.7,34.3,25,0,ESE,26,SSE,ESE,7,7,7,47,20,33.5,1018.1,1014.9,1016.5,23.4,33.1
31/12/2015,Albury,17.3,36.6,26.95,0,SE,26,SSE,SE,7,13,10,53,17,35,1016.3,1012.6,1014.45,23.2,35.1
1/01/2016,Albury,20.4,37.6,29,0,ENE,54,ESE,ENE,0,7,3.5,46,17,31.5,1013.4,1009.2,1011.3,26.1,36.7
2/01/2016,Albury,20.9,33.6,27.25,0.4,SSE,50,SE,SSE,9,17,13,54,30,42,1011.1,1008.4,1009.75,24.8,31.7
3/01/2016,Albury,18.4,23.1,20.75,2.2,ENE,48,SW,SSE,11,39,25,62,67,64.5,1014,1014.8,1014.4,21.8,19.5
4/01/2016,Albury,17.3,23.7,20.5,15.6,SSE,39,SE,ENE,9,17,13,74,65,69.5,1017.9,1016.5,1017.2,19.2,21.6
5/01/2016,Albury,15.5,22.9,19.2,6.8,ENE,31,ESE,ESE,6,9,7.5,92,63,77.5,1016.3,1013.9,1015.1,17.2,22.2
6/01/2016,Albury,17,28.1,22.55,0.2,SE,39,ESE,ENE,9,11,10,76,52,64,1014.6,1012.6,1013.6,20.3,25.7
7/01/2016,Albury,16.4,28,22.2,0,SE,35,SE,SSE,20,20,20,46,31,38.5,1017.4,1015.7,1016.55,20.9,26.6
8/01/2016,Albury,14.3,31.7,23,0,NNW,24,E,WNW,11,6,8.5,63,24,43.5,1019.6,1017.2,1018.4,19.4,28.7
9/01/2016,Albury,16.7,35,25.85,0,WNW,28,ESE,W,11,9,10,52,24,38,1018.6,1015.5,1017.05,24.2,33.1
10/01/2016,Albury,17.8,37,27.4,0,SSW,41,E,W,9,17,13,54,17,35.5,1016.6,1012.6,1014.6,26.2,36.2
11/01/2016,Albury,17.7,39.2,28.45,0,WNW,56,SE,N,9,7,8,46,13,29.5,1011.6,1007.5,1009.55,26,37
12/01/2016,Albury,20.6,38.9,29.75,0,WSW,56,NE,SW,6,24,15,40,18,29,1010.8,1009.8,1010.3,28.1,37.6
13/01/2016,Albury,20.2,43,31.6,0,WNW,72,ESE,SE,15,24,19.5,51,16,33.5,1013.8,1007.5,1010.65,27.9,42.3
